GeoName,FIPS,GDP Impact,State,Unemploy Rate,GO_yieldImpact,REV_yieldImpact,infectedPCT
"Sawyer, WI",55113,-0.043428502,WI,0.055324744,0.516646459,0.234988759,0
"Polk, WI",55095,-0.043311811,WI,0.055324744,0.516516732,0.56720623,0
"Bailey, TX",48017,-0.043070547,TX,0.032499617,0.323016237,0.313323007,0
"Benzie, MI",26019,-0.042608836,MI,0.090799137,0.816053278,0.374213774,0
"Pennington, MN",27113,-0.042051382,MN,0.074738431,0.679467308,0.566829224,0
"Little River, AR",05081,-0.04176117,AR,0.028738852,0.289722821,0.359946418,0
"Sabine, TX",48403,-0.041630624,TX,0.032499617,0.32141546,0.234380895,0
"Putnam, OH",39137,-0.041389262,OH,0.082694966,0.746089417,0.409443282,0
"Brooks, TX",48047,-0.041320489,TX,0.032499617,0.321070679,0.287861081,0
"Dickenson, VA",51051,-0.040174098,VA,0.037150238,0.359167319,0.253029731,0
"Price, WI",55099,-0.039535177,WI,0.055324744,0.512318211,0.233129715,0
"Burnett, WI",55013,-0.039154205,WI,0.055324744,0.51189468,0.605741923,0
"Aitkin, MN",27001,-0.038944395,MN,0.074738431,0.676013239,0.241665654,0
"Colfax, NM",35007,-0.038881962,NM,0.049731311,0.46423931,0.307378195,0
"Jack, TX",48237,-0.038815735,TX,0.032499617,0.31828612,0.645798356,0
"Monroe, IA",19135,-0.038629375,IA,0.059400467,0.545815353,0.252567689,0
"Big Horn, MT",30003,-0.038591638,MT,0.067713461,0.616149296,0.35899838,0
"Jefferson, NE",31095,-0.038135195,NE,0.039880393,0.380013516,0.191232171,0
"Kanabec, MN",27065,-0.037881756,MN,0.074738431,0.674831892,0.286832521,0
"Bottineau, ND",38009,-0.037718484,ND,0.047437045,0.443523126,0.233210735,0
"Humboldt, IA",19091,-0.037712389,IA,0.059400467,0.544795931,0.323085371,0
"Mineral, MT",30061,-0.037550554,MT,0.067713461,0.614991913,0.233160506,0
"Osceola, IA",19143,-0.037335584,IA,0.059400467,0.544377033,0.432469017,0
"Presidio, TX",48377,-0.037244887,TX,0.032499617,0.316539792,0.322945537,0
"Morrison, MN",27097,-0.036743117,MN,0.074738431,0.673566056,0.684345737,0
"Stevens, MN",27149,-0.036468484,MN,0.074738431,0.673260745,0.240925084,0
"Brewster, TX",48043,-0.036105338,TX,0.032499617,0.315272945,0.358254703,0
"Saline, NE",31151,-0.036082251,NE,0.039880393,0.377731237,0.232791422,0
"Benton, IN",18007,-0.035932787,IN,0.062111827,0.565771279,0.311188032,0
"Brule, SD",46015,-0.035657937,SD,0.01875562,0.198422053,0.232594405,0
"Big Horn, WY",56003,-0.03559105,WY,0.031811213,0.30887334,0.564896874,0
"Scurry, TX",48415,-0.035098285,TX,0.032499617,0.314153393,0.622440877,0
"Lincoln, WI",55069,-0.034999326,WI,0.055324744,0.50727566,0.295725147,0
"Nobles, MN",27105,-0.034954182,MN,0.074738431,0.67157728,0.232454005,0
"Thurston, NE",31173,-0.034912703,NE,0.039880393,0.376431038,0.51259764,0
"Moody, SD",46101,-0.0348677,SD,0.01875562,0.197543539,0.251442534,0
"Pope, MN",27121,-0.034742336,MN,0.074738431,0.671341769,0.251405037,0
"Putnam, IL",17155,-0.034700777,IL,0.048742569,0.451220582,0.322184568,0
"Schuyler, IL",17169,-0.034454263,IL,0.048742569,0.45094653,0.357760849,0
"Menominee, MI",26109,-0.0343147,MI,0.090799137,0.806832605,0.23226273,0
"Alpena, MI",26007,-0.034109144,MI,0.090799137,0.806604086,0.232131146,0
"Trigg, KY",21221,-0.034106051,KY,0.080102497,0.716045358,0.371670506,0
"Marion, AR",05089,-0.033662524,AR,0.028738852,0.280719475,0.232067657,0
"Sanpete, UT",49039,-0.033339863,UT,0.031016817,0.299645501,0.357427521,0
"Marion, TX",48315,-0.033294679,TX,0.032499617,0.312148307,0.453275001,0
"Pacific, WA",53049,-0.033081306,WA,0.085517589,0.760749062,0.285396659,0
"Pepin, WI",55091,-0.032615214,WI,0.055324744,0.504625218,0.291536145,0
"Mille Lacs, MN",27095,-0.032541523,MN,0.074738431,0.668895103,0.45024023,0
"Metcalfe, KY",21169,-0.032269738,KY,0.080102497,0.71400391,0.378453639,0
"Coos, OR",41011,-0.032255423,OR,0.03846563,0.361499856,0.450154654,0
"Vinton, OH",39163,-0.032234115,OH,0.082694966,0.735911548,0.413447084,0
"Freestone, TX",48161,-0.032214878,TX,0.032499617,0.310947881,0.450142527,0
"Ward, TX",48475,-0.032035324,TX,0.032499617,0.310748268,0.305330297,0
"Fergus, MT",30027,-0.031831307,MT,0.067713461,0.608633769,0.250534319,0
"Becker, MN",27005,-0.031390947,MN,0.074738431,0.667615996,0.309829522,0
"Archer, TX",48009,-0.031332307,TX,0.032499617,0.309966718,0.323047654,0
"Clay, IL",17025,-0.031316959,IL,0.048742569,0.447458758,0.206660348,0
"Pocahontas, IA",19151,-0.031299465,IA,0.059400467,0.537666619,0.563613218,0
"Monroe, WV",54063,-0.031167091,WV,0.024248714,0.239932801,0.603352897,0
"Iron, MI",26071,-0.031056832,MI,0.090799137,0.803210799,0.377957849,0
"Wilson, KS",20205,-0.03096805,KS,0.054451466,0.495401078,0.503506185,0
"Hughes, OK",40063,-0.03087493,OK,0.037996921,0.355997165,0.294491499,0
"Richland, ND",38077,-0.030863073,ND,0.047437045,0.435901897,0.370700499,0
"Miller, MO",29131,-0.030824134,MO,0.046852866,0.430913089,0.250233063,0
"Stephens, TX",48429,-0.030692638,TX,0.032499617,0.309255591,0.322856322,0
"Vernon, WI",55123,-0.030622213,WI,0.055324744,0.502409579,0.206452542,0
"Calhoun, IA",19025,-0.030591483,IA,0.059400467,0.536879548,0.356605453,0
"Bland, VA",51021,-0.030469083,VA,0.037150238,0.348378157,0.469727462,0
"Montmorency, MI",26119,-0.030277245,MI,0.090799137,0.802344126,0.266489658,0
"Camden, NC",37029,-0.030241413,NC,0.052980406,0.48213961,0.294302008,0
"Perry, IL",17145,-0.030064528,IL,0.048742569,0.446066418,0.401888932,0
"Blaine, MT",30005,-0.02986324,MT,0.067713461,0.606445849,0.24994565,0
"Cherokee, IA",19035,-0.029810134,IA,0.059400467,0.536010915,0.311523699,0
"Reeves, TX",48389,-0.029715741,TX,0.032499617,0.308169566,0.401784606,0
"Jackson, NC",37099,-0.02961847,NC,0.052980406,0.481447078,0.360646612,0
"Sutton, TX",48435,-0.029567014,TX,0.032499617,0.308004224,0.31145098,0
"Livingston, KY",21139,-0.029439808,KY,0.080102497,0.710857849,0.311412931,0
"Swain, NC",37173,-0.029332059,NC,0.052980406,0.481128672,0.290554121,0
"Yancey, NC",37199,-0.029223188,NC,0.052980406,0.481007639,0.230669707,0
"Rock, MN",27133,-0.029088391,MN,0.074738431,0.665056221,0.230699488,0
"Pierce, NE",31139,-0.028609927,NE,0.039880393,0.369424179,0.56280875,0
"Trinity, CA",06105,-0.028471538,CA,0.059779315,0.537730029,0.22982047,0
"Langlade, WI",55067,-0.028405026,WI,0.055324744,0.49994471,0.925626354,0
"Evans, GA",13109,-0.028218773,GA,0.029935606,0.284799045,0.221564395,0
"Wayne, NE",31179,-0.028215883,NE,0.039880393,0.368986117,0.229744001,0
"Wayne, IL",17191,-0.028154421,IL,0.048742569,0.443942932,0.360208701,0
"Winkler, TX",48495,-0.028070387,TX,0.032499617,0.306340409,0.369865179,0
"Benewah, ID",16009,-0.027868307,ID,0.053542309,0.484258351,0.229640037,0
"Beaver, UT",49001,-0.027808314,UT,0.031016817,0.293496023,0.925447871,0
"Kingsbury, SD",46077,-0.027778946,SD,0.01875562,0.189662899,0.4053723,0
"Wadena, MN",27159,-0.027567977,MN,0.074738431,0.663365961,0.412051395,0
"Russell, KS",20167,-0.027529689,KS,0.054451466,0.491578618,0.290015014,0
"Rice, KS",20159,-0.027410781,KS,0.054451466,0.491446427,0.205491971,0
"Jefferson, OR",41031,-0.027293798,OR,0.03846563,0.355983968,0.283665557,0
"Baker, OR",41001,-0.027269385,OR,0.03846563,0.355956828,0.244064685,0
"Marshall, MN",27089,-0.027258748,MN,0.074738431,0.663022188,0.283655073,0
"Washita, OK",40149,-0.026997701,OK,0.037996921,0.351686811,0.376743723,0
"Jefferson Davis, MS",28065,-0.026954777,MS,0.029841954,0.282601012,0.621318386,0
"Todd, MN",27153,-0.026791163,MN,0.074738431,0.66250237,0.602044013,0
"Teton, MT",30099,-0.026622753,MT,0.067713461,0.602843368,0.308403307,0
"Dakota, NE",31043,-0.02662132,NE,0.039880393,0.367213425,0.400859034,0
"Van Buren, TN",47175,-0.026534381,TN,0.040805298,0.3749468,0.248949955,0
"Prowers, CO",08099,-0.026213288,CO,0.026604143,0.25436613,0.558402596,0
"Warren, IL",17187,-0.025879469,IL,0.048742569,0.441413846,0.400637139,0
"Keith, NE",31101,-0.025821601,NE,0.039880393,0.36632437,0.601754008,0
"Green Lake, WI",55047,-0.025783319,WI,0.055324744,0.497030132,0.400608379,0
"Union, IA",19175,-0.025613191,IA,0.059400467,0.531345131,0.248674418,0
"Avery, NC",37011,-0.025583827,NC,0.052980406,0.476961725,0.248665635,0
"Lincoln, KY",21137,-0.025546567,KY,0.080102497,0.706529693,0.450957463,0
"Webster, WV",54101,-0.025528294,WV,0.024248714,0.233664095,0.187461321,0
"Sanders, MT",30089,-0.025473136,MT,0.067713461,0.601565327,0.303367481,0
"Modoc, CA",06049,-0.025173595,CA,0.059779315,0.534063672,0.289310283,0
"Bell, KY",21013,-0.024986556,KY,0.080102497,0.705907124,0.220597606,0
"Alexander, IL",17003,-0.024950168,IL,0.048742569,0.440380733,0.509617746,0
"Burt, NE",31021,-0.024799652,NE,0.039880393,0.365188259,0.319223043,0
"Graham, NC",37075,-0.024764985,NC,0.052980406,0.47605141,0.417689118,0
"Dickinson, KS",20041,-0.024725326,KS,0.054451466,0.488460979,0.248408849,0
"Audrain, MO",29007,-0.024719187,MO,0.046852866,0.424126158,0.601424264,0
"Garrard, KY",21079,-0.024694489,KY,0.080102497,0.705582429,0.248399625,0
"Monroe, MO",29137,-0.024491023,MO,0.046852866,0.423872506,0.450641739,0
"Ida, IA",19093,-0.023952327,IA,0.059400467,0.529498733,0.354619615,0
"Lake, MI",26085,-0.023922536,MI,0.090799137,0.795279532,0.146244899,0
"Haskell, OK",40061,-0.023822883,OK,0.037996921,0.348157333,0.467739517,0
"Laclede, MO",29105,-0.023792097,MO,0.046852866,0.423095503,0.229115314,0
"Lake of the Woods, MN",27077,-0.023775505,MN,0.074738431,0.659149833,0.309718682,0
"Wayne, IA",19185,-0.023711754,IA,0.059400467,0.529231284,0.288873031,0
"Runnels, TX",48399,-0.02360896,TX,0.032499617,0.301380596,0.309668866,0
"Montgomery, AR",05097,-0.023515789,AR,0.028738852,0.269439249,0.354489043,0
"Walworth, SD",46129,-0.023406055,SD,0.01875562,0.184801513,0.509155886,0
"Lawrence, MO",29109,-0.023353028,MO,0.046852866,0.422607386,0.368454169,0
"Floyd, IA",19067,-0.023339718,IA,0.059400467,0.528817689,0.530439366,0
"Polk, NE",31143,-0.023280368,NE,0.039880393,0.363499256,0.410768928,0
"Sevier, UT",49041,-0.023232756,UT,0.031016817,0.28840933,0.318754368,0
"Traill, ND",38097,-0.023112134,ND,0.047437045,0.427285101,0.309520261,0
"Barton, MO",29011,-0.022604318,MO,0.046852866,0.421775037,0.288541786,0
"Casey, KY",21045,-0.022379811,KY,0.080102497,0.703009179,0.368163071,0
"Blaine, OK",40011,-0.022164441,OK,0.037996921,0.346313627,0.416911269,0
"Lake, OR",41037,-0.022158971,OR,0.03846563,0.350275529,0.219751847,0
"Fulton, KY",21075,-0.02209111,KY,0.080102497,0.702688227,0.282109381,0
"Guadalupe, NM",35019,-0.022081073,NM,0.049731311,0.445561593,0.354059905,0
"Grant, MN",27051,-0.021998108,MN,0.074738431,0.657173883,0.228578714,0
"Conejos, CO",08021,-0.02191642,CO,0.026604143,0.249589259,0.619811363,0
"Forest, WI",55041,-0.021799239,WI,0.055324744,0.492600991,0.263953801,0
"Kodiak Island Borough, AK",02150,-0.021777094,AK,0.070586124,0.621775701,0.367982792,0
"Floyd, VA",51063,-0.021740066,VA,0.037150238,0.338674022,0.416784334,0
"Sitka City and Borough, AK",02220,-0.021703735,AK,0.070586124,0.621694147,0.399388135,0
"Andrew, MO",29003,-0.021661685,MO,0.046852866,0.420727102,0.399375557,0
"Thayer, NE",31169,-0.021625085,NE,0.039880393,0.361659061,0.600498788,0
"Chippewa, MN",27023,-0.021570625,MN,0.074738431,0.656698645,0.367921035,0
"Nolan, TX",48353,-0.021503669,TX,0.032499617,0.299040123,0.467045817,0
"Clay, NE",31035,-0.021375281,NE,0.039880393,0.361381352,0.416675224,0
"Morgan, KY",21175,-0.021353485,KY,0.080102497,0.701868202,0.679742544,0
"Emmet, IA",19063,-0.02133313,IA,0.059400467,0.526586945,0.367849998,0
"Marion, MO",29127,-0.021244102,MO,0.046852866,0.420262871,0.399250654,0
"Parmer, TX",48369,-0.021223214,TX,0.032499617,0.298728338,0.320023923,0
"Henderson, IL",17071,-0.021156808,IL,0.048742569,0.436163616,0.41013375,0
"Shannon, MO",29203,-0.021120466,MO,0.046852866,0.420125424,0.619573285,0
"Lemhi, ID",16059,-0.021119006,ID,0.053542309,0.476755085,0.228315765,0
"Anderson, KS",20003,-0.02105196,KS,0.054451466,0.484377261,0.228295711,0
"Rains, TX",48379,-0.020960174,TX,0.032499617,0.298435913,0.247282654,0
"Franklin, ID",16041,-0.020894929,ID,0.053542309,0.476505977,0.600280391,0
"Bear Lake, ID",16007,-0.020443631,ID,0.053542309,0.476004264,0.409920432,0
"Fremont, IA",19071,-0.020313118,IA,0.059400467,0.525452987,0.228004616,0
"Hocking, OH",39073,-0.020177358,OH,0.082694966,0.722507932,0.247048506,0
"Pembina, ND",38067,-0.020166982,ND,0.047437045,0.424010947,0.600062655,0
"Perry, AL",01105,-0.020064721,AL,0.042297859,0.380390098,0.409807096,0
"Kingman, KS",20095,-0.020015797,KS,0.054451466,0.483225348,0.374788362,0
"Coleman, TX",48083,-0.020005094,TX,0.032499617,0.297374142,0.291240223,0
"Coal, OK",40029,-0.020002932,OK,0.037996921,0.343910656,0.236000073,0
"Johnson, IL",17087,-0.019875504,IL,0.048742569,0.434739178,0.599975471,0
"McCulloch, TX",48307,-0.019838331,TX,0.032499617,0.29718875,0.560185078,0
"Greene, IL",17061,-0.01972608,IL,0.048742569,0.434573062,0.308507458,0
"McDonough, IL",17109,-0.019596587,IL,0.048742569,0.434429103,0.416143198,0
"White, IL",17193,-0.019432674,IL,0.048742569,0.43424688,0.218936385,0
"Middlesex, VA",51119,-0.019278496,VA,0.037150238,0.33593747,0.560017626,0
"Mercer, ND",38057,-0.019233271,ND,0.047437045,0.42297293,0.281254573,0
"Cedar, NE",31027,-0.019121121,NE,0.039880393,0.358875379,0.559970553,0
"Childress, TX",48075,-0.018930541,TX,0.032499617,0.296179551,0.398558645,0
"Fleming, KY",21069,-0.018930192,KY,0.080102497,0.699174203,0.415943873,0
"Madison, NC",37115,-0.018835382,NC,0.052980406,0.469459412,0.398530182,0
"Okfuskee, OK",40107,-0.01874646,OK,0.037996921,0.342513824,0.367076299,0
"Knox, KY",21121,-0.018663321,KY,0.080102497,0.69887752,0.308189576,0
"Vernon, MO",29217,-0.018652551,MO,0.046852866,0.417381818,0.30601934,0
"Johnston, OK",40069,-0.018582976,OK,0.037996921,0.342332077,0.281060063,0
"Alcona, MI",26001,-0.018467065,MI,0.090799137,0.789214629,0.466137538,0
"Houston, TX",48225,-0.018414558,TX,0.032499617,0.295605928,0.246521235,0
"Montgomery, GA",13209,-0.018340321,GA,0.029935606,0.273817071,0.218609651,0
"Grant, KS",20067,-0.018325571,KS,0.054451466,0.481346308,0.246494618,0
"Floyd, KY",21071,-0.018209545,KY,0.080102497,0.698373053,0.67880216,0
"Oneida, ID",16071,-0.01818213,ID,0.053542309,0.473490131,0.227367217,0
"Platte, WY",56031,-0.017839033,WY,0.031811213,0.289138246,0.218459711,0
"Wayne, MO",29223,-0.017722343,MO,0.046852866,0.416347696,0.448617159,0
"Rosebud, MT",30087,-0.017694315,MT,0.067713461,0.592917534,0.185118099,0
"Fulton, AR",05049,-0.017412634,AR,0.028738852,0.26265431,0.317013512,0
"Dawson, MT",30021,-0.017322528,MT,0.067713461,0.592504215,0.227110101,0
"Jackson, AR",05067,-0.017103713,AR,0.028738852,0.26231088,0.5991464,0
"Ellis, KS",20051,-0.01703685,KS,0.054451466,0.479913623,0.184921445,0
"Luna, NM",35029,-0.01702232,NM,0.049731311,0.439937727,0.599122055,0
"Shoshone, ID",16079,-0.016837967,ID,0.053542309,0.471995811,0.227035264,0
"Scott, VA",51169,-0.016829263,VA,0.037150238,0.333214632,0.366502846,0
"Carroll, MO",29033,-0.016804236,MO,0.046852866,0.415327027,0.55927755,0
"Wayne, WV",54099,-0.016706368,WV,0.024248714,0.223856671,0.678352545,0
"Weston, WY",56045,-0.016687611,WY,0.031811213,0.287858198,0.366460477,0
"Liberty, FL",12077,-0.016447496,FL,0.029926153,0.271632774,0.618175553,0
"Piscataquis, ME",23021,-0.016296167,ME,0.066646619,0.582331562,0.559125581,0
"Grant, SD",46051,-0.016267455,SD,0.01875562,0.17686546,0.408671296,0
"Murray, OK",40099,-0.016243063,OK,0.037996921,0.339730772,0.226787222,0
"Allen, KS",20001,-0.016222335,KS,0.054451466,0.47900812,0.448168492,0
"Nemaha, KS",20131,-0.016187895,KS,0.054451466,0.478969832,0.28662257,0
"Jones, NC",37103,-0.016069972,NC,0.052980406,0.466385077,0.408612227,0
"Red River, TX",48387,-0.016033248,TX,0.032499617,0.292958601,0.300543916,0
"Fulton, IL",17057,-0.015982758,IL,0.048742569,0.430411574,0.245793859,0
"Summers, WV",54089,-0.015784923,WV,0.024248714,0.222832292,0.217845306,0
"Pulaski, IL",17153,-0.015744762,IL,0.048742569,0.430146991,0.617965359,0
"Bandera, TX",48019,-0.015667591,TX,0.032499617,0.292552096,0.352141568,0
"Boundary, ID",16021,-0.015665251,ID,0.053542309,0.470692091,0.307292824,0
"Davis, IA",19051,-0.015587331,IA,0.059400467,0.520199283,0.445169061,0
"North Slope Borough, AK",02185,-0.015533286,AK,0.070586124,0.614834398,0.498889493,0
"Butte, SD",46019,-0.015430512,SD,0.01875562,0.175935022,0.366084466,0
"Lincoln, WV",54043,-0.015262215,WV,0.024248714,0.222251192,0.261998512,0
"Churchill, NV",32001,-0.015221708,NV,0.11062749,0.95346901,0.617808908,0
"Grundy, MO",29079,-0.015220099,MO,0.046852866,0.413565927,0.226551343,0
"Harney, OR",41025,-0.015088398,OR,0.03846563,0.342415103,0.245526347,0
"Estill, KY",21065,-0.014888729,KY,0.080102497,0.694681268,0.465067222,0
"Sierra, NM",35051,-0.014681051,NM,0.049731311,0.437334915,0.217515126,0
"Butler, NE",31023,-0.014520613,NE,0.039880393,0.353760949,0.558594495,0
"Brown, KS",20013,-0.014428393,KS,0.054451466,0.477013776,0.245328933,0
"Union, IL",17181,-0.014428051,IL,0.048742569,0.42868319,0.447631804,0
"Gilpin, CO",08047,-0.014332771,CO,0.026604143,0.241158441,0.447603305,0
"Mississippi, MO",29133,-0.014053631,MO,0.046852866,0.412269153,0.558454816,0
"Essex, VA",51057,-0.013919963,VA,0.037150238,0.329980334,0.40122694,0
"Bosque, TX",48035,-0.013772001,TX,0.032499617,0.290444751,0.414401006,0
"Clearwater, ID",16035,-0.013602599,ID,0.053542309,0.46839902,0.279570383,0
"Valley, MT",30105,-0.013423783,MT,0.067713461,0.588169941,0.558266423,0
"Iron, MO",29093,-0.013150484,MO,0.046852866,0.411265115,0.351388676,0
"Pawnee, KS",20145,-0.013048669,KS,0.054451466,0.475479923,0.444409722,0
"Custer, MT",30017,-0.012934005,MT,0.067713461,0.587625449,0.558119925,0
"Fillmore, NE",31059,-0.012544188,NE,0.039880393,0.351563737,0.558003327,0
"Marshall, KS",20117,-0.012471829,KS,0.054451466,0.474838645,0.39662678,0
"Grayson, VA",51077,-0.012120248,VA,0.037150238,0.327979574,0.446941517,0
"Dade, MO",29057,-0.011991482,MO,0.046852866,0.409976641,0.244600029,0
"Grant, WV",54023,-0.011950995,WV,0.024248714,0.218570076,0.616830605,0
"Ozark, MO",29153,-0.011779883,MO,0.046852866,0.409741405,0.505678382,0
"Norman, MN",27107,-0.011645663,MN,0.074738431,0.645664966,0.244496591,0
"Taylor, WI",55119,-0.011637545,WI,0.055324744,0.481304134,0.557732141,0
"Cass, IA",19029,-0.01161662,IA,0.059400467,0.515785004,0.285255256,0
"Decatur, IA",19053,-0.01155256,IA,0.059400467,0.515713787,0.443962221,0
"Texas, MO",29215,-0.011517287,MO,0.046852866,0.409449474,0.364913981,0
"Putnam, MO",29171,-0.011224558,MO,0.046852866,0.409124044,0.413639041,0
"Thomas, KS",20193,-0.011093848,KS,0.054451466,0.473306729,0.676673784,0
"Sac, IA",19161,-0.011017491,IA,0.059400467,0.515118945,0.244308698,0
"Red Willow, NE",31145,-0.010962853,NE,0.039880393,0.349805751,0.616535042,0
"Moore, TN",47127,-0.010552584,TN,0.040805298,0.357179677,0.443663118,0
"Pike, IN",18125,-0.010425258,IN,0.062111827,0.537414304,0.244131555,0
"Patrick, VA",51141,-0.01040025,VA,0.037150238,0.326067435,0.29885903,0
"Crockett, TN",47033,-0.01037762,TN,0.040805298,0.356985168,0.463717904,0
"Ransom, ND",38073,-0.01024862,ND,0.047437045,0.412984604,0.413347128,0
"Pushmataha, OK",40127,-0.010220544,OK,0.037996921,0.333035478,0.557308302,0
"Custer, SD",46033,-0.009944242,SD,0.01875562,0.16983588,0.216098299,0
"Wilbarger, TX",48487,-0.00990326,TX,0.032499617,0.286143831,0.637150345,0
"Howard, NE",31093,-0.00989715,NE,0.039880393,0.348620998,0.413242,0
"Rowan, KY",21205,-0.009785856,KY,0.080102497,0.689008354,0.61618299,0
"Washington, KS",20201,-0.009479435,KS,0.054451466,0.47151197,0.24384865,0
"Knott, KY",21119,-0.009398669,KY,0.080102497,0.688577914,0.676166739,0
"Somervell, TX",48425,-0.009391851,TX,0.032499617,0.285575293,0.284589805,0
"Ellsworth, KS",20053,-0.009375082,KS,0.054451466,0.471395959,0.354591612,0
"Rhea, TN",47143,-0.009293597,TN,0.040805298,0.355780049,0.413061471,0
"Richardson, NE",31147,-0.009178107,NE,0.039880393,0.347821631,0.504900165,0
"Daviess, MO",29061,-0.008975661,MO,0.046852866,0.406623923,0.596715219,0
"Box Butte, NE",31013,-0.008329851,NE,0.039880393,0.346878616,0.406297079,0
"Kimble, TX",48267,-0.008315416,TX,0.032499617,0.28437861,0.287743723,0
"Clay, KY",21051,-0.008118063,KY,0.080102497,0.687154251,0.223732542,0
"Carson, TX",48065,-0.007777807,TX,0.032499617,0.283780944,0.556577654,0
"Hot Springs, WY",56017,-0.007500879,WY,0.031811213,0.277645216,0.304850778,0
"St. Clair, MO",29185,-0.007484819,MO,0.046852866,0.404966539,0.36370783,0
"Hidalgo, NM",35023,-0.007134425,NM,0.049731311,0.428945256,0.18195953,0
"Dawes, NE",31045,-0.006782374,NE,0.039880393,0.34515827,0.297776887,0
